-0.0220243 -95
-0.0162375 -94
-0.0103497 -93
-0.00433187 -92
0.00179597 -91
0.00812082 -90
0.0146775 -89
0.0215094 -88
0.0285108 -87
0.0356387 -86
0.0429295 -85
0.050476 -84
0.0581438 -83
0.0658767 -82
0.0736838 -81
0.0815982 -80
0.0895982 -79
0.0977162 -78
0.105854 -77
0.114082 -76
0.122468 -75
0.131057 -74
0.139614 -73
0.148047 -72
0.156306 -71
0.164516 -70
0.172742 -69
0.181067 -68
0.189532 -67
0.198283 -66
0.207343 -65
0.216773 -64
0.226343 -63
0.235981 -62
0.245775 -61
0.25572 -60
0.265615 -59
0.275545 -58
0.285582 -57
0.295647 -56
0.305571 -55
0.315415 -54
0.325235 -53
0.335019 -52
0.344754 -51
0.35468 -50
0.364885 -49
0.375364 -48
0.386072 -47
0.396908 -46
0.407612 -45
0.418179 -44
0.428595 -43
0.43885 -42
0.448942 -41
0.458856 -40
0.468456 -39
0.477839 -38
0.487174 -37
0.496664 -36
0.506227 -35
0.515798 -34
0.525423 -33
0.535317 -32
0.545538 -31
0.556017 -30
0.566636 -29
0.577618 -28
0.589142 -27
0.602068 -26
0.615156 -25
0.628021 -24
0.640723 -23
0.653891 -22
0.6678 -21
0.682143 -20
0.696355 -19
0.710412 -18
0.724457 -17
0.738607 -16
0.752984 -15
0.767818 -14
0.78305 -13
0.798432 -12
0.813505 -11
0.828098 -10
0.8422 -9
0.856001 -8
0.869417 -7
0.88233 -6
0.894406 -5
0.905454 -4
0.915261 -3
0.923604 -2
0.929785 -1
0.933042 0
0.932953 1
0.9283 2
0.921595 3
0.913077 4
0.902653 5
0.891142 6
0.878908 7
0.866042 8
0.852585 9
0.838821 10
0.824727 11
0.81023 12
0.795444 13
0.78077 14
0.766326 15
0.75208 16
0.737867 17
0.723642 18
0.709414 19
0.695473 20
0.681865 21
0.668519 22
0.655353 23
0.642387 24
0.629548 25
0.616871 26
0.604422 27
0.592255 28
0.580199 29
0.569262 30
0.55874 31
0.548601 32
0.53887 33
0.529338 34
0.519722 35
0.510159 36
0.500635 37
0.491127 38
0.481589 39
0.47206 40
0.462492 41
0.452917 42
0.443225 43
0.433326 44
0.423153 45
0.412881 46
0.402574 47
0.392278 48
0.382019 49
0.371951 50
0.362028 51
0.352225 52
0.342412 53
0.332613 54
0.322944 55
0.313402 56
0.303915 57
0.294556 58
0.285208 59
0.275862 60
0.266591 61
0.257453 62
0.24837 63
0.239459 64
0.23071 65
0.222084 66
0.213519 67
0.205023 68
0.19662 69
0.188371 70
0.180143 71
0.171925 72
0.163718 73
0.155623 74
0.147597 75
0.139563 76
0.131441 77
0.123393 78
0.115398 79
0.107311 80
0.0990581 81
0.0907829 82
0.0824944 83
0.0743489 84
0.0664232 85
0.0587882 86
0.0513099 87
0.0438756 88
0.0365324 89
0.0293273 90
0.0222318 91
0.0153337 92
0.00855755 93
0.001912 94
-0.00458947 95
-0.0109003 96
