0.200629 -95
0.204967 -94
0.209396 -93
0.213857 -92
0.218441 -91
0.222951 -90
0.227291 -89
0.2316 -88
0.236041 -87
0.240423 -86
0.244745 -85
0.249068 -84
0.253572 -83
0.258139 -82
0.262779 -81
0.267485 -80
0.272324 -79
0.277255 -78
0.282181 -77
0.287055 -76
0.291978 -75
0.296904 -74
0.301847 -73
0.306685 -72
0.311386 -71
0.316043 -70
0.320906 -69
0.325978 -68
0.331102 -67
0.336203 -66
0.341475 -65
0.346975 -64
0.352667 -63
0.358394 -62
0.364252 -61
0.370281 -60
0.37644 -59
0.3825 -58
0.388412 -57
0.394384 -56
0.400687 -55
0.407132 -54
0.41353 -53
0.420025 -52
0.426719 -51
0.43339 -50
0.440031 -49
0.446748 -48
0.453648 -47
0.460731 -46
0.467972 -45
0.475257 -44
0.482602 -43
0.490058 -42
0.49771 -41
0.505468 -40
0.513367 -39
0.521345 -38
0.529331 -37
0.537292 -36
0.545452 -35
0.553673 -34
0.561675 -33
0.56943 -32
0.577358 -31
0.585698 -30
0.594274 -29
0.602772 -28
0.611305 -27
0.621398 -26
0.631936 -25
0.642811 -24
0.654059 -23
0.665583 -22
0.677097 -21
0.688365 -20
0.699648 -19
0.710947 -18
0.72235 -17
0.734063 -16
0.746033 -15
0.757761 -14
0.769182 -13
0.780436 -12
0.791424 -11
0.802028 -10
0.812563 -9
0.823365 -8
0.834447 -7
0.845177 -6
0.855032 -5
0.863914 -4
0.872342 -3
0.880438 -2
0.887342 -1
0.892088 0
0.894932 1
0.893594 2
0.890686 3
0.885812 4
0.878984 5
0.870536 6
0.861213 7
0.851806 8
0.842534 9
0.832633 10
0.821889 11
0.811085 12
0.800778 13
0.79084 14
0.781126 15
0.771243 16
0.761005 17
0.750199 18
0.738823 19
0.72732 20
0.716206 21
0.70526 22
0.693921 23
0.681782 24
0.669379 25
0.65734 26
0.645904 27
0.634796 28
0.623921 29
0.614594 30
0.605478 31
0.596145 32
0.586434 33
0.576548 34
0.566764 35
0.55719 36
0.547997 37
0.538998 38
0.530024 39
0.521084 40
0.512367 41
0.503771 42
0.495128 43
0.486275 44
0.477409 45
0.468649 46
0.460049 47
0.451536 48
0.443116 49
0.434695 50
0.426308 51
0.418074 52
0.409907 53
0.401701 54
0.393658 55
0.385906 56
0.378433 57
0.371066 58
0.363851 59
0.356682 60
0.349649 61
0.342865 62
0.336398 63
0.330198 64
0.324217 65
0.318356 66
0.312776 67
0.307312 68
0.301875 69
0.296499 70
0.291263 71
0.286118 72
0.281127 73
0.276329 74
0.271648 75
0.266778 76
0.261743 77
0.256703 78
0.251733 79
0.246699 80
0.241694 81
0.236859 82
0.232211 83
0.227656 84
0.223198 85
0.218853 86
0.214707 87
0.210732 88
0.206972 89
0.203266 90
0.199619 91
0.196019 92
0.192577 93
0.189225 94
0.185836 95
0.182369 96
