0 0 0 0 0 0 0
1 0 0 0 0 0 0
2 0 0 0 0 0 0
3 0 0 0 0 0 0
4 0 0 0 0 0 0
5 0 0 0 0 0 0
6 0 0 0 0 0 0
7 0 0 0 0 0 0
8 0 0 0 0 0 0
9 0 0 0 0 0 0
10 0 0 0 0 0 0
11 0 0 0 0 0 0
12 0 0 0 0 0 0
13 0 0 0 0 0 0
14 0 0 0 0 0 0
15 0 0 0 0 0 0
16 0 0 0 0 0 0
17 0 0 0 0 0 0
18 0 0 0 0 0 0
19 0 0 0 0 0 0
20 0 0 0 0 0 0
21 0 0 0 0 0 0
22 0 0 0 0 0 0
23 0 0 0 0 0 0
24 0 0 0 0 0 0
25 0 0 0 0 0 0
26 0 0 0 0 0 0
27 0 0 0 0 0 0
28 0 0 0 0 0 0
29 0 0 0 0 0 0
30 0 0 0 0 0 0
31 0 0 0 0 0 0
32 0 0 0 0 0 0
33 0 0 0 0 0 0
34 0 0 0 0 0 0
35 0 0 0 0 0 0
36 0 0 0 0 0 0
37 0 0 0 0 0 0
38 0 0 0 0 0 0
39 0 0 0 0 0 0
40 0 0 0 0 0 0
41 0 0 0 0 0 0
42 0 0 0 0 0 0
43 0 0 0 0 0 0
44 0 0 0 0 0 0
45 0 0 0 0 0 0
46 0 0 0 0 0 0
47 0 0 0 0 0 0
48 0 0 0 0 0 0
49 0 0 0 0 0 0
50 0 0 0 0 0 0
51 0 0 0 0 0 0
52 0 0 0 0 0 0
53 0 0 0 0 0 0
54 0 0 0 0 0 0
55 0 0 0 0 0 0
56 0 0 0 0 0 0
57 0 0 0 0 0 0
58 0 0 0 0 0 0
59 0 0 0 0 0 0
60 0 0 0 0 0 0
61 0 0 0 0 0 0
62 0 0 0 0 0 0
63 0 0 0 0 0 0
64 0 0 0 0 0 0
65 0 0 0 0 0 0
66 0 0 0 0 0 0
67 0 0 0 0 0 0
68 0 0 0 0 0 0
69 0 0 0 0 0 0
70 0 0 0 0 0 0
71 0 0 0 0 0 0
72 0 0 0 0 0 0
73 0 0 0 0 0 0
74 0 0 0 0 0 0
75 0 0 0 0 0 0
76 0 0 0 0 0 0
77 0 0 0 0 0 0
78 0 0 0 0 0 0
79 0 0 0 0 0 0
80 0 0 0 0 0 0
81 0 0 0 0 0 0
82 0 0 0 0 0 0
83 0 0 0 0 0 0
84 0 0 0 0 0 0
85 0 0 0 0 0 0
86 0 0 0 0 0 0
87 0 0 0 0 0 0
88 0 0 0 0 0 0
89 0 0 0 0 0 0
90 0 0 0 0 0 0
91 0 0 0 0 0 0
92 0 0 0 0 0 0
93 0 0 0 0 0 0
94 0 0 0 0 0 0
95 0 0 0 0 0 0
96 0 0 0 0 0 0
97 0 0 0 0 0 0
98 0 0 0 0 0 0
99 0 0 0 0 0 0
100 0 0 0 0 0 0
101 0 0 0 0 0 0
102 0 0 0 0 0 0
103 0 0 0 0 0 0
104 0 0 0 0 0 0
105 0 0 0 0 0 0
106 0 0 0 0 0 0
107 1 0 0 0 0 0
108 0 1 0 0 0 0
109 0 0 2 0 0 1
110 1 0 0 0 0 1
111 0 1 0 0 0 0
112 0 0 1 0 0 0
113 1 0 0 0 0 0
114 0 1 1 0 0 1
115 0 0 0 0 0 0
116 0 0 0 0 0 0
117 1 0 1 0 0 0
118 1 2 0 0 0 1
119 1 2 1 0 0 1
120 1 0 2 0 0 1
121 1 0 1 0 0 1
122 1 1 0 0 0 0
123 0 2 0 0 0 2
124 1 0 1 0 0 1
125 0 0 0 0 0 1
126 0 1 0 0 0 0
127 0 0 2 0 0 0
128 0 1 0 0 0 0
129 2 1 0 0 0 1
130 3 0 1 0 0 2
131 4 3 3 0 0 0
132 0 0 3 0 0 2
133 1 1 0 0 0 1
134 2 2 1 0 0 3
135 4 0 2 0 0 0
136 0 1 3 0 0 0
137 0 3 2 0 0 4
138 2 3 0 0 0 0
139 1 5 3 0 0 5
140 7 1 3 0 0 3
141 1 1 4 0 0 1
142 4 1 5 0 0 1
143 5 2 5 0 0 1
144 3 3 5 0 0 6
145 2 2 1 0 0 3
146 4 7 1 0 0 4
147 4 2 8 0 0 4
148 2 5 4 0 0 5
149 8 6 4 0 0 5
150 3 4 4 0 0 4
151 3 4 5 0 0 2
152 3 1 4 0 0 4
153 4 5 3 0 0 7
154 9 12 4 0 0 4
155 7 6 5 0 0 8
156 5 9 12 0 0 5
157 5 2 9 0 0 7
158 7 5 3 0 0 5
159 3 8 5 0 0 6
160 3 3 10 0 0 2
161 6 8 5 0 0 4
162 5 6 9 0 0 6
163 3 9 8 0 0 9
164 4 6 3 0 0 4
165 10 4 6 0 0 4
166 5 9 11 0 0 8
167 7 4 10 0 0 11
168 5 10 8 0 0 7
169 8 9 15 0 0 9
170 6 10 14 0 0 8
171 8 7 11 0 0 8
172 20 18 10 0 0 13
173 14 15 17 0 0 13
174 9 13 10 0 0 17
175 11 9 15 0 0 8
176 8 12 15 0 0 11
177 5 14 15 0 0 12
178 14 11 14 0 0 14
179 16 13 25 0 0 9
180 12 8 10 0 0 10
181 17 7 15 0 0 16
182 11 20 13 0 0 17
183 22 21 22 0 0 13
184 21 19 18 0 0 13
185 9 15 36 0 0 20
186 19 27 23 0 0 22
187 18 23 22 0 0 20
188 20 26 15 0 0 16
189 17 21 18 0 0 18
190 19 10 21 0 0 33
191 30 21 28 0 0 17
192 16 27 18 0 0 18
193 11 29 20 0 0 22
194 27 19 21 0 0 20
195 22 31 31 0 0 14
196 19 22 30 0 0 27
197 23 25 34 0 0 29
198 29 32 23 0 0 27
199 26 27 38 0 0 25
200 28 32 37 0 0 31
201 25 39 32 0 0 42
202 33 45 52 0 0 22
203 42 37 55 0 0 36
204 39 47 64 0 0 50
205 36 49 44 0 0 48
206 49 57 37 0 0 37
207 40 46 57 0 0 41
