121 5 3 5 0 0 3
122 2 6 3 0 0 6
123 7 7 5 0 0 2
124 3 4 3 0 0 6
125 3 4 6 0 0 5
126 6 2 2 0 0 5
127 3 8 6 0 0 5
128 1 5 7 0 3 5
129 6 5 5 0 0 4
130 3 2 4 0 0 1
131 7 5 9 0 0 7
132 9 6 7 0 0 7
133 10 5 9 0 0 7
134 5 10 12 0 0 3
135 4 6 10 0 0 9
136 4 8 6 0 0 8
137 3 7 8 0 0 7
138 5 4 7 0 0 5
139 6 7 13 0 0 6
140 4 13 5 0 0 13
141 9 14 4 0 0 3
142 9 11 2 0 0 4
143 7 7 13 0 0 14
144 5 10 11 0 0 7
145 7 6 13 0 0 10
146 5 13 16 0 0 7
147 8 12 17 1 0 17
148 6 17 9 0 0 7
149 6 12 10 3 0 7
150 3 3 17 5 0 9
151 7 20 12 1 0 9
152 9 9 21 6 0 10
153 13 14 14 6 0 14
154 11 15 16 4 0 11
155 10 10 18 10 0 13
156 10 8 13 3 0 18
157 10 17 13 3 1 9
158 11 15 18 6 0 16
159 9 19 20 11 0 17
160 16 14 21 9 0 10
161 13 13 14 2 0 12
162 11 19 20 11 0 16
163 12 6 21 4 0 13
164 12 9 11 9 0 15
165 14 20 26 4 0 11
166 16 19 15 3 0 15
167 25 17 15 1 0 23
168 13 16 27 4 0 10
169 21 17 22 3 0 16
170 19 19 26 3 0 22
171 24 33 22 0 0 30
172 18 31 24 0 0 17
173 27 25 31 1 0 23
174 22 22 20 0 0 18
175 24 30 27 0 0 27
176 19 21 24 1 0 17
177 22 22 20 0 0 23
178 15 33 19 0 0 33
179 26 24 41 1 0 29
180 29 24 26 0 0 19
181 32 31 31 0 0 28
182 31 37 36 0 0 45
183 26 37 32 0 0 27
184 44 30 31 0 0 25
185 37 35 30 1 0 39
186 36 32 36 0 0 41
187 35 35 30 0 0 21
188 48 40 40 1 0 32
189 41 50 45 0 0 45
190 38 31 37 0 1 42
191 39 50 31 1 0 40
192 40 35 39 0 0 26
193 58 47 53 0 0 50
194 55 48 53 0 0 32
195 54 45 71 0 0 45
196 60 47 43 0 0 52
197 79 50 57 0 0 48
198 59 58 57 0 0 44
199 53 45 51 0 0 34
200 64 50 62 0 0 70
201 76 69 68 1 0 59
202 76 58 67 0 0 51
203 76 84 63 0 1 62
204 99 72 58 0 0 78
205 79 81 77 1 0 79
206 92 72 87 0 0 66
207 102 74 71 0 0 86
208 111 85 97 0 0 98
209 127 96 89 0 0 93
210 91 102 104 0 0 56
211 108 110 98 0 0 99
212 113 101 109 0 0 115
213 135 115 116 0 0 93
214 143 136 116 0 0 89
215 136 121 107 0 2 140
216 149 122 126 0 8 165
217 152 128 129 1 6 123
218 174 148 128 0 10 117
219 184 151 133 0 19 165
220 178 152 164 0 25 175
221 215 183 171 0 20 147
222 218 188 174 0 21 173
223 224 186 212 0 24 246
224 259 212 206 2 30 202
225 280 252 223 0 21 154
226 284 233 293 1 31 220
227 279 279 258 4 54 294
228 312 249 309 22 47 262
229 320 282 318 29 34 224
230 358 304 318 27 38 276
231 376 385 376 24 53 392
232 427 416 406 36 67 347
233 434 396 449 41 58 317
234 508 436 532 66 78 468
235 622 521 578 89 107 575
236 677 582 619 52 145 471
237 750 679 697 82 137 462
238 857 750 810 151 159 761
239 924 862 908 161 193 912
240 1053 1043 1167 189 270 745
241 1184 1149 1193 135 243 903
242 1369 1361 1399 195 240 1422
243 1592 1581 1744 231 237 1583
244 2018 1944 2084 293 390 1404
245 2542 2371 2563 290 544 1880
246 3040 2988 3374 379 570 3061
247 3903 3848 4315 626 578 3548
248 5384 5317 5723 907 1029 3546
249 7378 7349 7389 1242 1669 5519
250 9539 10514 10840 1588 1923 10372
251 16503 17093 16347 2058 2029 14061
252 25352 26500 23879 3898 3548 14342
253 32290 34509 32539 11705 8756 30474
254 38326 43009 38301 46584 40764 54404
255 67340 60033 65093 248477 254214 84787
256 37249 40901 37615 47882 47624 51874
257 32042 32000 31973 11381 9951 27620
258 24684 23540 23661 4006 4357 13337
259 15590 15174 16182 2193 2509 12936
260 9135 9096 10382 1632 2446 9262
261 6968 6422 6731 1261 2057 5008
262 5147 4722 5297 953 1266 3028
263 3752 3371 3898 650 704 3262
264 2930 2647 3211 358 707 2925
265 2572 2204 2394 313 594 1785
266 1985 1746 1968 303 390 1311
267 1678 1525 1522 177 228 1499
268 1375 1290 1388 137 151 1450
269 1254 1170 1164 103 113 948
270 1132 969 1031 105 61 750
271 890 875 886 93 28 984
272 832 762 840 105 29 789
273 695 715 758 69 24 565
274 678 587 655 57 17 465
275 629 564 598 42 16 663
276 501 573 577 37 7 523
277 457 449 490 43 8 323
278 419 467 488 36 9 364
279 438 434 453 19 2 465
280 359 363 449 31 4 364
281 314 359 380 42 3 242
282 299 330 372 44 3 309
283 274 299 333 42 8 299
284 296 256 358 20 17 238
285 259 242 281 22 9 159
286 211 220 247 28 20 222
287 199 216 237 14 54 229
288 200 208 240 12 23 142
289 197 203 224 4 7 150
290 165 199 222 5 11 192
291 154 192 181 3 8 157
292 193 180 196 1 16 97
293 143 158 182 1 12 112
294 150 145 159 1 5 143
295 134 120 133 2 21 129
296 114 139 130 1 6 95
297 139 127 125 1 8 105
298 127 103 103 3 1 123
299 98 94 125 0 3 114
300 107 121 119 0 0 66
301 111 88 108 0 0 79
302 115 107 87 0 0 108
303 98 89 103 0 0 103
304 82 94 82 0 0 59
305 73 103 88 0 0 95
306 86 85 78 0 0 93
307 85 78 75 0 0 90
308 97 73 65 0 0 81
309 75 70 76 0 0 106
310 63 69 78 0 0 109
311 70 76 72 0 0 71
312 62 63 58 0 0 68
313 65 58 55 0 0 83
314 66 68 64 0 0 74
315 62 73 61 0 0 40
316 77 50 63 0 0 48
317 55 63 51 0 0 63
318 58 62 56 0 0 56
319 58 63 41 0 0 41
320 57 63 50 0 0 55
321 50 51 50 0 0 62
322 54 40 42 0 0 48
323 48 49 33 0 1 34
324 44 55 52 0 0 57
325 40 50 45 0 0 59
326 44 47 34 0 1 54
327 44 42 50 0 0 42
328 40 43 48 0 0 45
329 33 44 51 0 0 54
330 39 52 42 0 0 31
331 43 52 29 0 0 40
332 33 39 36 0 0 33
333 42 29 46 0 0 41
334 29 41 31 0 0 25
335 26 45 26 0 0 34
336 26 56 49 0 0 34
337 22 33 29 0 0 31
338 26 24 39 0 0 29
339 26 31 27 0 0 20
340 29 36 42 0 0 29
341 27 40 30 0 0 24
342 28 39 28 0 0 17
343 14 36 23 0 0 37
344 16 34 39 0 0 31
345 24 40 26 0 0 25
346 32 34 25 0 0 23
347 37 27 28 0 0 23
348 30 22 24 0 0 33
349 42 24 29 0 0 24
350 32 27 25 0 0 27
351 45 19 20 0 0 29
352 29 20 22 0 0 16
353 45 23 11 0 1 11
354 30 19 17 0 0 17
355 23 16 16 0 0 23
356 42 19 23 0 0 29
357 34 19 18 0 0 14
358 24 14 17 0 0 16
359 27 12 18 0 0 22
360 22 20 24 0 0 41
361 19 22 24 0 0 16
362 13 10 11 0 0 16
363 17 13 9 0 0 31
364 15 22 18 0 0 18
365 9 16 16 0 0 13
366 17 16 15 0 0 26
367 11 15 11 0 0 28
368 6 9 20 0 0 12
369 11 7 14 0 0 18
370 11 13 9 0 0 17
371 13 13 10 0 0 23
372 13 14 11 0 0 9
373 11 14 9 0 0 6
374 9 12 7 0 0 26
375 8 14 14 0 0 10
376 10 24 11 0 0 6
377 9 14 8 0 0 11
378 12 9 10 0 0 10
379 16 12 6 0 0 7
380 9 15 8 0 0 8
381 8 16 5 0 0 6
382 8 19 11 0 0 13
383 7 20 9 0 0 1
384 10 15 5 0 0 5
385 7 19 8 0 0 8
386 7 15 2 0 0 11
387 3 9 8 0 0 5
388 7 9 9 0 0 4
389 7 4 13 0 0 7
390 3 10 8 0 0 8
391 3 11 11 0 0 5
392 7 10 9 0 0 9
393 6 12 6 0 0 5
394 2 8 13 0 0 8
395 7 5 15 0 0 8
396 7 4 14 0 0 6
397 5 5 15 0 0 9
398 7 10 11 0 0 5
399 7 11 9 0 0 5
400 3 6 6 0 0 8
401 4 6 8 0 0 10
402 8 9 10 0 0 7
403 10 7 3 0 0 6
404 5 8 7 0 0 10
405 5 8 13 0 0 7
406 8 13 8 0 0 7
407 7 6 6 0 0 8
408 4 9 4 0 0 15
409 4 11 3 0 0 4
410 11 4 5 0 0 8
411 8 2 2 0 0 3
412 12 3 3 0 0 4
413 5 7 4 0 0 3
414 6 2 5 0 0 2
415 10 1 4 0 0 4
416 3 1 1 0 0 2
417 3 2 5 0 0 0
418 2 1 2 0 0 0
419 3 0 1 0 0 3
420 2 3 0 0 0 1
421 2 5 1 0 0 3
422 1 4 2 0 0 2
423 3 1 3 0 0 6
424 1 0 1 0 0 2
425 1 0 2 0 0 6
426 1 2 3 0 0 1
427 3 0 1 0 0 4
428 0 3 1 0 0 6
429 0 4 3 0 0 0
430 0 1 0 0 0 0
431 0 0 1 0 0 4
432 1 7 0 0 0 10
433 0 3 1 0 0 4
434 1 4 1 0 0 3
435 0 3 1 0 0 13
436 0 1 0 0 0 12
437 0 2 2 0 0 2
438 0 5 0 0 0 11
439 1 9 0 0 0 4
440 1 6 0 0 0 6
441 0 9 1 0 0 5
442 0 9 0 0 0 3
443 0 10 1 0 0 3
444 0 8 0 0 0 3
445 0 4 0 0 0 0
446 0 4 0 0 0 2
447 1 4 0 0 0 1
448 1 3 0 0 0 1
449 0 3 0 0 0 0
450 1 2 1 0 0 0
451 0 2 0 0 0 0
452 0 3 0 0 0 0
453 1 2 0 0 0 0
454 1 0 0 0 0 1
455 0 1 0 0 0 0
456 0 0 0 0 0 0
457 0 0 0 0 0 0
458 0 0 0 0 0 0
459 2 0 0 0 0 0
460 0 1 0 0 0 0
461 0 0 0 0 0 0
462 0 0 0 0 0 0
463 0 0 0 0 0 0
464 1 0 0 0 0 0
465 0 0 0 0 0 0
466 1 0 0 0 0 0
467 0 0 0 0 0 0
468 0 0 0 0 0 0
469 1 0 0 0 0 0
470 0 0 0 0 0 0
471 1 0 0 0 0 0
472 1 0 0 0 0 0
473 1 0 0 0 0 0
474 1 0 0 0 0 0
475 1 0 0 0 0 0
476 1 0 0 0 0 0
477 3 0 0 0 0 0
478 5 0 0 0 0 0
479 1 0 0 0 0 0
480 3 0 0 0 0 0
481 5 0 0 0 0 0
482 5 0 0 0 0 0
483 5 0 0 0 0 0
484 4 0 0 0 0 0
485 1 0 0 0 0 0
486 4 0 0 0 0 0
487 3 0 0 0 0 0
488 4 0 0 0 0 0
489 3 0 0 0 0 0
490 4 0 0 0 0 0
491 4 0 0 0 0 0
492 5 0 0 0 0 0
493 5 0 0 0 0 0
494 0 0 0 0 0 0
495 2 0 0 0 0 0
496 5 0 0 0 0 0
497 3 0 0 0 0 0
498 3 0 0 0 0 0
499 5 0 0 0 0 0
500 6 0 0 0 0 0
501 3 0 0 0 0 0
502 3 0 0 0 0 0
503 4 0 0 0 0 0
504 0 0 0 0 0 0
505 0 0 0 0 0 0
506 0 0 0 0 0 0
507 0 0 0 0 0 0
508 0 0 0 0 0 0
509 1 0 0 0 0 0
510 0 0 0 0 0 0
511 0 0 0 0 0 0
