0 2 0 1 0 0 0
1 0 0 0 0 0 0
2 0 0 0 0 0 0
3 0 0 0 0 0 0
4 0 0 0 0 0 0
5 0 0 0 0 0 0
6 0 0 0 0 0 0
7 0 0 0 0 0 0
8 0 0 0 0 0 0
9 0 0 0 0 0 0
10 0 1 0 0 0 0
11 0 0 0 0 0 0
12 0 0 0 0 0 0
13 0 0 0 0 0 0
14 0 0 0 0 0 0
15 0 0 0 0 0 0
16 0 0 0 0 0 0
17 0 0 0 0 0 0
18 0 0 0 0 0 0
19 0 0 0 0 0 0
20 0 0 1 0 0 0
21 0 0 0 0 0 0
22 0 0 0 0 0 0
23 0 0 0 0 0 0
24 0 0 0 0 0 0
25 0 0 0 0 0 0
26 0 0 0 0 0 0
27 0 0 0 0 0 0
28 0 0 0 0 0 0
29 0 0 0 0 0 0
30 0 0 0 0 0 0
31 0 0 0 0 0 0
32 0 0 0 0 0 0
33 0 0 0 0 0 0
34 0 0 0 0 0 0
35 0 0 0 0 0 0
36 0 0 0 0 0 0
37 0 0 0 0 0 0
38 0 0 0 0 0 0
39 0 0 0 0 0 0
40 1 0 0 0 0 0
41 0 0 0 0 0 0
42 0 0 0 0 0 0
43 0 0 0 0 0 0
44 0 0 0 0 0 0
45 0 0 0 0 0 0
46 0 0 0 0 0 0
47 0 0 0 0 0 0
48 0 0 0 0 0 0
49 0 0 0 0 0 0
50 0 0 0 0 0 0
51 0 0 0 0 0 0
52 0 0 0 0 0 0
53 0 0 0 0 0 0
54 0 0 0 0 0 0
55 0 0 0 0 0 0
56 0 0 0 0 0 0
57 0 0 0 0 0 0
58 0 0 0 0 0 0
59 0 0 0 0 0 0
60 0 0 0 0 0 0
61 0 0 1 0 0 0
62 0 0 0 0 0 0
63 0 0 0 0 0 0
64 0 0 0 0 0 0
65 0 0 0 0 0 0
66 0 0 0 0 0 0
67 0 0 0 0 0 0
68 0 0 0 0 0 0
69 0 0 0 0 0 0
70 0 0 0 0 0 0
71 0 1 0 0 0 0
72 0 0 0 0 0 0
73 0 0 0 0 0 0
74 0 0 0 0 0 0
75 0 0 0 0 0 0
76 0 0 0 0 0 0
77 0 0 0 0 0 0
78 0 0 0 0 0 1
79 0 0 0 0 0 0
80 0 0 0 0 0 0
81 0 0 0 0 0 0
82 0 0 0 0 0 0
83 0 0 0 0 0 0
84 0 0 0 0 0 0
85 0 0 0 0 0 0
86 0 0 0 0 0 0
87 0 0 0 0 0 0
88 0 0 0 0 0 0
89 0 0 0 0 0 0
90 0 0 0 0 0 0
91 0 0 0 0 0 0
92 0 0 0 0 0 0
93 0 0 0 0 0 0
94 0 0 0 0 0 0
95 0 0 0 0 0 0
96 0 0 0 0 0 0
97 2 1 2 0 0 0
98 0 0 0 0 0 1
99 0 0 0 0 0 1
100 1 1 1 0 0 0
101 1 0 1 0 0 0
102 2 2 4 0 0 0
103 1 1 3 0 0 1
104 1 2 3 0 0 1
105 3 1 1 0 0 5
106 1 2 0 0 0 1
107 1 0 2 0 0 1
108 2 3 1 0 0 3
109 1 2 1 0 0 0
110 1 1 0 0 0 2
111 0 2 4 0 0 0
112 2 0 4 0 0 0
113 1 2 2 0 0 2
114 2 0 2 0 0 1
115 3 2 1 0 0 1
116 5 2 4 0 0 3
117 3 2 7 0 0 3
118 3 3 2 0 0 4
119 6 5 4 0 0 4
120 4 5 3 0 0 6
121 3 3 2 0 0 6
122 7 5 4 0 0 2
123 2 5 8 0 0 2
124 5 3 4 0 0 3
125 1 4 3 0 0 5
126 8 5 3 0 0 5
127 1 5 5 0 0 4
128 4 1 3 0 2 4
129 6 4 1 0 0 2
130 5 3 6 0 0 3
131 3 1 8 0 0 1
132 5 0 1 0 0 7
133 3 6 6 0 0 5
134 6 5 10 0 0 5
135 6 8 8 0 0 4
136 6 7 8 0 0 11
137 3 11 9 0 0 6
138 1 4 5 0 0 3
139 9 6 7 0 0 5
140 7 12 9 0 0 8
141 7 6 2 0 0 7
142 8 9 16 0 0 8
143 6 6 4 0 0 3
144 4 8 13 0 0 9
145 6 8 6 0 0 5
146 6 4 12 0 0 8
147 8 11 12 1 0 9
148 10 11 12 0 0 5
149 7 8 8 3 0 11
150 6 8 13 5 0 6
151 5 15 11 1 0 11
152 9 14 14 6 0 9
153 8 13 17 6 0 9
154 11 8 10 4 0 10
155 14 18 17 10 0 16
156 11 7 8 3 0 10
157 11 6 11 3 1 12
158 7 16 7 6 0 17
159 7 19 7 11 0 10
160 8 16 17 9 0 13
161 9 11 12 2 0 14
162 11 12 26 11 0 11
163 9 7 13 4 0 16
164 5 16 14 9 0 8
165 9 13 11 4 0 9
166 11 16 11 3 0 13
167 11 14 15 1 0 17
168 10 13 13 4 0 8
169 14 21 18 3 0 13
170 17 14 17 3 0 18
171 12 15 23 0 0 19
172 12 21 16 0 0 18
173 13 12 14 1 0 16
174 13 17 24 0 0 17
175 23 18 15 0 0 18
176 19 27 20 1 0 11
177 15 16 23 0 0 24
178 25 16 21 0 0 26
179 21 30 24 1 0 20
180 19 28 24 0 0 22
181 21 29 32 0 0 19
182 25 20 25 0 0 33
183 28 32 30 0 0 26
184 33 21 30 0 0 16
185 36 22 21 1 0 32
186 38 32 20 0 0 33
187 31 30 28 0 0 20
188 37 26 27 1 0 29
189 31 27 28 0 0 30
190 28 28 16 0 1 21
191 19 31 30 1 0 20
192 31 33 26 0 0 20
193 33 33 32 0 0 34
194 36 36 44 0 0 34
195 44 44 37 0 0 26
196 41 32 39 0 0 38
197 29 40 41 0 0 38
198 48 26 37 0 0 44
199 56 38 39 0 0 39
200 52 37 37 0 0 34
201 56 43 41 1 0 46
202 31 47 35 0 0 28
203 54 49 45 0 1 50
204 41 47 48 0 0 54
205 61 53 43 1 0 54
206 53 42 57 0 0 37
207 52 41 45 0 0 40
208 49 50 52 0 0 60
209 61 59 54 0 0 50
210 59 59 67 0 0 46
211 68 73 56 0 0 63
212 62 66 54 0 0 71
213 75 74 63 0 0 77
214 80 69 56 0 0 47
215 71 70 79 0 1 83
216 85 66 80 0 5 89
217 81 60 83 1 1 57
218 80 95 76 0 4 69
219 82 80 90 0 4 85
220 101 74 96 0 13 114
221 95 105 83 0 6 79
222 110 113 101 0 8 100
223 118 121 128 0 15 118
224 130 129 108 0 10 129
225 145 122 149 0 7 118
226 151 130 140 0 5 128
227 164 153 154 1 8 154
228 162 158 148 8 7 151
229 183 171 168 13 21 126
230 213 172 201 3 36 176
231 216 228 205 3 55 239
232 239 228 224 14 40 202
233 290 238 238 13 36 180
234 291 278 271 23 45 265
235 345 312 326 39 48 354
236 414 332 342 12 71 281
237 439 350 388 20 71 281
238 507 460 456 41 53 460
239 508 502 544 52 64 526
240 633 576 594 88 74 479
241 766 695 737 29 80 533
242 827 762 881 22 86 858
243 1023 982 1030 14 102 975
244 1242 1192 1282 44 182 833
245 1606 1487 1528 36 268 1143
246 1988 1842 2261 78 264 1922
247 2587 2552 2825 143 262 2369
248 3706 3573 3904 284 481 2219
249 5453 5152 5393 484 669 3782
250 7360 7873 8512 692 910 7453
251 14043 14445 14899 1011 1092 11660
252 24711 25022 23825 2117 2041 13068
253 34319 35933 34598 6664 5737 28729
254 42039 48324 41841 39760 34205 59994
255 83505 75971 81211 287717 289986 101806
256 43097 48218 42941 40495 41529 61655
257 36374 36099 36316 6284 7017 29146
258 26469 25018 25335 1975 2415 13517
259 15213 14233 16004 946 1234 12319
260 8269 7790 9333 702 965 7804
261 6077 5256 5699 596 515 3918
262 4115 3671 4298 421 285 2370
263 2934 2547 3054 273 162 2405
264 2184 1900 2333 168 146 2058
265 1826 1539 1692 118 99 1258
266 1415 1259 1405 124 56 878
267 1140 1007 1096 56 45 1023
268 904 859 919 46 30 869
269 761 733 748 32 29 547
270 635 688 701 27 21 457
271 487 516 557 18 13 584
272 464 455 482 27 6 525
273 414 459 425 28 14 284
274 398 346 421 17 15 299
275 336 352 323 13 5 326
276 294 308 278 10 6 297
277 257 269 283 1 2 188
278 209 266 292 3 7 262
279 203 251 236 1 2 261
280 202 237 242 2 1 197
281 204 181 231 3 6 135
282 148 183 207 2 3 168
283 156 167 177 0 6 183
284 138 158 180 0 16 107
285 135 140 145 0 9 112
286 120 130 137 1 21 144
287 99 127 126 0 55 115
288 102 108 125 0 23 74
289 96 115 93 0 7 80
290 92 102 97 0 11 114
291 101 108 90 0 8 99
292 94 112 116 0 16 61
293 85 118 91 0 12 64
294 73 89 82 0 5 104
295 76 62 83 0 21 57
296 74 68 59 0 6 43
297 77 70 73 0 8 66
298 72 66 55 2 1 71
299 73 61 60 0 3 73
300 68 71 52 0 0 46
301 82 61 65 0 0 47
302 58 53 59 0 0 70
303 58 64 47 0 0 73
304 52 45 48 0 0 52
305 42 36 46 0 0 43
306 47 50 58 0 0 63
307 55 45 53 0 0 72
308 48 44 38 0 0 62
309 45 43 52 0 0 64
310 35 48 36 0 0 80
311 48 46 34 0 0 60
312 59 37 44 0 0 28
313 55 41 43 0 0 48
314 30 49 54 0 0 44
315 41 43 32 0 0 46
316 47 53 50 0 0 41
317 29 35 32 0 0 41
318 34 44 40 0 0 44
319 38 60 32 0 0 32
320 31 34 32 0 0 51
321 37 43 45 0 0 37
322 34 33 33 0 0 43
323 36 37 29 0 1 23
324 35 37 38 0 0 32
325 30 29 25 0 0 27
326 28 24 22 0 1 30
327 19 23 31 0 0 24
328 20 20 40 0 0 30
329 23 20 32 0 0 42
330 24 30 23 0 0 23
331 12 24 21 0 0 25
332 20 23 31 0 0 18
333 16 20 25 0 0 19
334 24 20 26 0 0 20
335 19 23 17 0 0 19
336 16 30 27 0 0 26
337 19 27 19 0 0 22
338 22 22 24 0 0 15
339 21 27 26 0 0 12
340 17 31 29 0 0 27
341 10 27 21 0 0 23
342 16 24 19 0 0 15
343 11 21 20 0 0 15
344 18 20 18 0 0 15
345 13 18 20 0 0 17
346 18 27 19 0 0 16
347 23 13 16 0 0 18
348 25 18 12 0 0 11
349 31 12 12 0 0 7
350 24 21 16 0 0 18
351 39 16 14 0 0 19
352 15 14 9 0 0 13
353 33 11 17 0 1 9
354 18 19 9 0 0 8
355 15 16 15 0 0 16
356 34 19 12 0 0 15
357 23 13 14 0 0 16
358 20 6 7 0 0 11
359 16 12 10 0 0 17
360 16 11 10 0 0 28
361 10 8 11 0 0 11
362 11 8 7 0 0 13
363 11 8 3 0 0 22
364 8 7 9 0 0 13
365 3 4 2 0 0 9
366 7 4 6 0 0 15
367 4 9 8 0 0 23
368 5 5 6 0 0 12
369 3 10 3 0 0 8
370 10 10 7 0 0 10
371 2 7 5 0 0 19
372 6 12 2 0 0 10
373 9 12 5 0 0 5
374 1 9 5 0 0 15
375 8 9 8 0 0 5
376 3 13 5 0 0 3
377 2 10 11 0 0 4
378 2 7 4 0 0 3
379 5 6 7 0 0 5
380 3 10 3 0 0 2
381 3 7 0 0 0 2
382 0 14 6 0 0 0
383 1 14 0 0 0 1
384 3 15 0 0 0 3
385 0 9 4 0 0 1
386 0 7 2 0 0 3
387 2 3 2 0 0 2
388 0 2 4 0 0 0
389 2 3 4 0 0 4
390 0 8 2 0 0 0
391 2 7 4 0 0 4
392 2 3 6 0 0 3
393 1 5 2 0 0 2
394 0 3 5 0 0 1
