0.0202477 -95
0.0236111 -94
0.0268169 -93
0.0298069 -92
0.0325057 -91
0.035107 -90
0.0375966 -89
0.0401407 -88
0.042608 -87
0.0450102 -86
0.0475228 -85
0.0503139 -84
0.0531992 -83
0.0561793 -82
0.0592691 -81
0.0626485 -80
0.0663425 -79
0.0704507 -78
0.0747498 -77
0.079209 -76
0.0837778 -75
0.0885786 -74
0.0934916 -73
0.0984948 -72
0.103453 -71
0.108469 -70
0.113505 -69
0.118671 -68
0.124043 -67
0.129862 -66
0.13613 -65
0.142901 -64
0.149886 -63
0.157035 -62
0.164396 -61
0.172018 -60
0.179729 -59
0.187724 -58
0.196018 -57
0.2045 -56
0.212956 -55
0.221514 -54
0.230237 -53
0.239181 -52
0.248309 -51
0.257892 -50
0.267955 -49
0.27857 -48
0.289666 -47
0.301141 -46
0.312657 -45
0.324216 -44
0.335768 -43
0.347297 -42
0.358764 -41
0.370263 -40
0.381656 -39
0.393088 -38
0.404707 -37
0.416761 -36
0.429115 -35
0.441692 -34
0.454443 -33
0.467599 -32
0.481078 -31
0.494793 -30
0.508588 -29
0.52272 -28
0.537324 -27
0.552981 -26
0.568625 -25
0.583964 -24
0.599116 -23
0.614791 -22
0.631178 -21
0.647899 -20
0.664226 -19
0.680184 -18
0.696004 -17
0.711892 -16
0.728006 -15
0.744676 -14
0.761763 -13
0.778938 -12
0.795671 -11
0.811795 -10
0.827245 -9
0.84227 -8
0.856644 -7
0.870231 -6
0.882762 -5
0.894319 -4
0.904997 -3
0.914708 -2
0.922424 -1
0.926979 0
0.927619 1
0.923286 2
0.916298 3
0.90723 4
0.896156 5
0.883922 6
0.870711 7
0.856639 8
0.841821 9
0.826664 10
0.811168 11
0.795185 12
0.778688 13
0.762149 14
0.745554 15
0.728866 16
0.712006 17
0.695063 18
0.67805 19
0.661284 20
0.644799 21
0.628563 22
0.61241 23
0.596414 24
0.580488 25
0.564787 26
0.549381 27
0.534376 28
0.519562 29
0.505657 30
0.492136 31
0.478998 32
0.46619 33
0.453607 34
0.44101 35
0.428708 36
0.416703 37
0.404977 38
0.393479 39
0.382292 40
0.371307 41
0.360624 42
0.350043 43
0.339527 44
0.329018 45
0.318726 46
0.308706 47
0.298968 48
0.289452 49
0.28033 50
0.27149 51
0.262912 52
0.254443 53
0.246162 54
0.238106 55
0.23028 56
0.222556 57
0.215042 58
0.207571 59
0.20015 60
0.192827 61
0.185777 62
0.178893 63
0.172283 64
0.165932 65
0.159877 66
0.154017 67
0.148347 68
0.142782 69
0.137377 70
0.132039 71
0.126837 72
0.121716 73
0.116792 74
0.111937 75
0.10711 76
0.102308 77
0.0977755 78
0.0934432 79
0.089149 80
0.0847396 81
0.0804097 82
0.0761508 83
0.0721712 84
0.0684883 85
0.0651521 86
0.0619249 87
0.0587097 88
0.0554761 89
0.0521988 90
0.0487942 91
0.0453961 92
0.0418432 93
0.0381505 94
0.0343147 95
0.0304421 96
