0.0316864 -95
0.035828 -94
0.0399242 -93
0.0438856 -92
0.047859 -91
0.0516099 -90
0.0551455 -89
0.0585607 -88
0.0620252 -87
0.0653448 -86
0.0686085 -85
0.071839 -84
0.0753018 -83
0.0788627 -82
0.0825891 -81
0.0864434 -80
0.0905303 -79
0.0947912 -78
0.0992187 -77
0.103687 -76
0.108316 -75
0.112985 -74
0.117773 -73
0.122557 -72
0.127356 -71
0.132147 -70
0.137204 -69
0.142491 -68
0.147973 -67
0.153463 -66
0.159169 -65
0.16514 -64
0.171409 -63
0.177796 -62
0.18441 -61
0.191203 -60
0.198147 -59
0.204976 -58
0.211749 -57
0.218648 -56
0.225967 -55
0.23351 -54
0.241123 -53
0.248838 -52
0.256784 -51
0.264741 -50
0.272787 -49
0.280945 -48
0.28938 -47
0.298023 -46
0.306919 -45
0.315937 -44
0.325215 -43
0.334754 -42
0.344711 -41
0.354971 -40
0.365584 -39
0.376403 -38
0.387405 -37
0.398527 -36
0.409997 -35
0.421632 -34
0.433317 -33
0.444935 -32
0.456859 -31
0.469246 -30
0.481972 -29
0.494726 -28
0.507679 -27
0.521484 -26
0.535824 -25
0.550594 -24
0.565853 -23
0.581431 -22
0.597139 -21
0.612739 -20
0.628496 -19
0.644325 -18
0.660309 -17
0.676539 -16
0.692952 -15
0.708962 -14
0.72445 -13
0.739426 -12
0.753901 -11
0.767792 -10
0.78151 -9
0.795297 -8
0.80918 -7
0.822587 -6
0.83509 -5
0.846442 -4
0.857136 -3
0.867173 -2
0.875721 -1
0.88161 0
0.884857 1
0.884327 2
0.881503 3
0.876185 4
0.868677 5
0.859351 6
0.849005 7
0.838277 8
0.827325 9
0.815371 10
0.802368 11
0.78907 12
0.776101 13
0.763393 14
0.750871 15
0.738068 16
0.724782 17
0.710762 18
0.69606 19
0.68102 20
0.666139 21
0.651211 22
0.635845 23
0.619761 24
0.603529 25
0.587682 26
0.572494 27
0.557645 28
0.543112 29
0.529387 30
0.515912 31
0.502271 32
0.488382 33
0.474347 34
0.460447 35
0.446737 36
0.43347 37
0.420475 38
0.407671 39
0.395014 40
0.382699 41
0.370553 42
0.358503 43
0.346305 44
0.334142 45
0.322072 46
0.310263 47
0.298663 48
0.287364 49
0.276225 50
0.265303 51
0.254626 52
0.244183 53
0.233786 54
0.223676 55
0.2139 56
0.204508 57
0.195308 58
0.186433 59
0.177808 60
0.169541 61
0.161605 62
0.154021 63
0.146666 64
0.139603 65
0.132725 66
0.126241 67
0.119952 68
0.11383 69
0.107913 70
0.102367 71
0.0970637 72
0.0921306 73
0.0875091 74
0.0831148 75
0.0786374 76
0.07418 77
0.0697919 78
0.065607 79
0.0614975 80
0.0575892 81
0.0539674 82
0.050703 83
0.0476415 84
0.0447785 85
0.0420294 86
0.0395277 87
0.0372236 88
0.0351353 89
0.032996 90
0.0308486 91
0.0286077 92
0.0264295 93
0.0241533 94
0.0216859 95
0.0189302 96
