-0.0118816 -95
-0.00572571 -94
0.00059349 -93
0.00711307 -92
0.0137723 -91
0.0204679 -90
0.0272481 -89
0.0340657 -88
0.041063 -87
0.0482131 -86
0.0555101 -85
0.0629805 -84
0.070721 -83
0.0786493 -82
0.0867401 -81
0.0948949 -80
0.103029 -79
0.111029 -78
0.119017 -77
0.127002 -76
0.135059 -75
0.143149 -74
0.151295 -73
0.159496 -72
0.167782 -71
0.176082 -70
0.184403 -69
0.192696 -68
0.20105 -67
0.209522 -66
0.218288 -65
0.227273 -64
0.236399 -63
0.245621 -62
0.255083 -61
0.264682 -60
0.274255 -59
0.283837 -58
0.293595 -57
0.303424 -56
0.313257 -55
0.32304 -54
0.332957 -53
0.34298 -52
0.352984 -51
0.362848 -50
0.372741 -49
0.382782 -48
0.393114 -47
0.403574 -46
0.414081 -45
0.424449 -44
0.434613 -43
0.444487 -42
0.454202 -41
0.463848 -40
0.473558 -39
0.483275 -38
0.493072 -37
0.50289 -36
0.512772 -35
0.522752 -34
0.532832 -33
0.5428 -32
0.552773 -31
0.562783 -30
0.572939 -29
0.583386 -28
0.594221 -27
0.606025 -26
0.618165 -25
0.63089 -24
0.644126 -23
0.65753 -22
0.671052 -21
0.68468 -20
0.698506 -19
0.712553 -18
0.726991 -17
0.741677 -16
0.756457 -15
0.77143 -14
0.786382 -13
0.800809 -12
0.815177 -11
0.829775 -10
0.844708 -9
0.860024 -8
0.875641 -7
0.890989 -6
0.905956 -5
0.920893 -4
0.936044 -3
0.95148 -2
0.968372 -1
0.988052 0
0.999997 1
0.988052 2
0.968372 3
0.95148 4
0.936044 5
0.920893 6
0.905956 7
0.890989 8
0.875641 9
0.860024 10
0.844708 11
0.829775 12
0.815177 13
0.800809 14
0.786382 15
0.77143 16
0.756457 17
0.741677 18
0.726991 19
0.712553 20
0.698506 21
0.68468 22
0.671052 23
0.65753 24
0.644126 25
0.63089 26
0.618165 27
0.606025 28
0.594221 29
0.583386 30
0.572939 31
0.562783 32
0.552773 33
0.5428 34
0.532832 35
0.522752 36
0.512772 37
0.50289 38
0.493072 39
0.483275 40
0.473558 41
0.463848 42
0.454202 43
0.444487 44
0.434613 45
0.424449 46
0.414081 47
0.403574 48
0.393114 49
0.382782 50
0.372741 51
0.362848 52
0.352984 53
0.34298 54
0.332957 55
0.32304 56
0.313257 57
0.303424 58
0.293595 59
0.283837 60
0.274255 61
0.264682 62
0.255083 63
0.245621 64
0.236399 65
0.227273 66
0.218288 67
0.209522 68
0.20105 69
0.192696 70
0.184403 71
0.176082 72
0.167782 73
0.159496 74
0.151295 75
0.143149 76
0.135059 77
0.127002 78
0.119017 79
0.111029 80
0.103029 81
0.0948949 82
0.0867401 83
0.0786493 84
0.070721 85
0.0629805 86
0.0555101 87
0.0482131 88
0.041063 89
0.0340657 90
0.0272481 91
0.0204679 92
0.0137723 93
0.00711307 94
0.00059349 95
-0.00572571 96
